predicted,テキスト
0.931997478,一年賭けたラーメン食べますね近くで買えるの嬉しい
0.931822419,本当に楽しみにしてますカートンで買いたいです
0.931803703,大好きなラーメン旅企画が商品開発の伏線だったの嬉しすぎ
0.931732237,やたぁみそめしはあったので買いましたラーメンは売れ切れて無かった
0.931650937,誰でも手に取れる価格帯ってのもありがたい必ず買って食べますそしてみんなのコンビニ紹介気になりますね
0.931620598,hikakinさん醤油味も作ってくださいお願いします
0.93151778,0時間で0万再生超とはどれだけヒカ様の復活を心待ちにしてる人が多いか分かる
0.931478381,おめでとうございますかならず買いに行きま
0.931456327,とてつもないプレッシャーの中で時間と労力を割いて商品開発している姿が容易に想像出来ます一週間休むのも納得です応援してます
0.931240499,自分のやりたいことを全力で出来るのカッコよすぎる
0.931204796,急上昇0位おめでとうございます0年かけてできたラーメンが買える日が待ち遠しいです
0.931148052,店舗じゃなくてカップにした事で気軽にみんな食べられるのがなんかhikakinさんの人柄が表れてるなぁって思いました地方民なので東京でお店構えられても食べられないので食べるのとっても楽しみです
0.931071818,ラーメンに対する想いだったり幼少期からの思い出の味噌ラーメンのことも知れて感動で涙が出ました絶対買います
0.931071579,夢を叶えられるって凄い事だな自分の好きな食べ物を商品として出せるなんて凄い
0.930966973,ラーメンとかだけじゃなくてhikakinプレミアムの最初の商品なの夢があって嬉しい
0.930839419,一年間夢を叶えるために頑張ってたヒカキンさん凄いし尊敬した
0.930821121,今日食べましたいやぁもう食レポなんて出来ないから一言で言うとめっちゃ美味しかったです食べてよかったもっと食べたいぃけど売ってねぇ
0.930811346,こうやってがんばってるヒカキン見てると自分も諦めないでがんばるぞって思う
0.930786848,めっちゃ美味しかったです息子も喜んで食べてましたありがとう
0.93076849,さっきコンビニ行ったら発売前なのに売ってたから四個ずつ買ってきた食べるの楽しみ
0.930732965,努力が報われる瞬間はまさにこの事なんだろうなヒカキンさんおめでとうございます
0.930674374,本当におめでとうございます元気出したい時にたべよっと
0.930659831,これは売れる口角が上がる感覚わかりますさっそく0日からセブン見てきます
0.930563331,絶対にうまいそうに決まってる言うまでもないね
0.930537879,本当に努力してみんなを明るく元気にさせるラーメンにしたいっていう気持ちがすごい伝わった
0.930535734,自分も夢に向かって突き進んでさらに実現させるような人になりたいな
0.930518389,色考えていることが好感持てるまだまだたくさん好奇心いっぱいワクワクしかない
0.930466652,ラーメン作るためにダーツの旅やってたとしてもあれは辞めないで続けて欲しい
0.93046242,これからこちらの新商品のpop作りをさせていただきますセブンイレブン社員です売り切れそうわたしも食べます
0.930429816,0月0日なのに店に並んでて買って食べてみましたとてもおいしかったです
0.930399239,0人の人間がこうやって死ぬ気で頑張っているのを見てるともはや伝記に見えてくるこの方は本当に澄んだ晴れた心を持っていると思う
0.930266798,普通にいい話なんだけど恩師を紹介するかのようなテンションでラーメンについて語ってるのなかなかにシュールで笑った
0.930222571,ヒカキンって報われるまで努力できるの凄いな
0.930201411,半年後とかにスプラトゥーンのフェスで味噌ラーメン派対味噌メシ派の戦いあると思ってだけど今のスプラトゥーンフェスの選択肢三択なの萎える
0.930199027,勝手に期待しといていざ発表した時文句言うのは違うだろ素直におめでとうでいいでしょ
0.930168986,スープと麺が美味しかった今からまた買いにいきます
0.930084348,しょうゆラーメンが美味しすぎて味噌ラーメン食べたことないのに凄く美味しそうこれは買いだな
0.930054247,再生回数見て思ったけど今でもみんなの関心を惹き付けてる事が凄いちゃんとみんなhikakinの事気になってるんだね
0.930039883,夢を叶えられた事おめでとうございます素晴らしい発売したら絶対買いに行っちゃいますスバラシイ
0.930024862,セブンイレブンに販売するというのもまた身近に感じられるからすごくうれしい
0.930009007,シンプルに凄い本当に頑張ったんだなって尊敬できますね
0.929949105,0番奥村康平ヒカキンさんどうも康平ちゃんねるの奥村康平ですで休日の土日のお昼にスガキヤに外食して下さい
0.929943204,ラーメンの方をさっき喰ったけどイマイチだねごつ盛り味噌の方が好みだわ
0.929782748,夢を叶えるって本当にすごいことだよね自分がずっとやりたかったことをできたヒカキンを心から尊敬するわ
0.929777026,僕もラーメン大好きです僕もラーメン作ってみたいなあ田舎なので買えないですけど旅行行った時買いますね
0.929661036,これ辛いの麻婆豆腐しか食ったことのない中学生でもくえますか
0.929645061,おめでとうございますまさかの誕生日に発売絶対買います早く食べたいです
0.929578006,誰がやっても同じだろヒカキンである必要性がない
0.92956984,初コメです八甲田山かよ今日日乾き物の味付けがどうかしたのかよ古い映画でもみたのかヒカキン
0.929556906,ヒカキン完全こだわりのラーメンならいいけど味的に元のラーメンをちょっと変えただけならわかんないなーラーメンに関しては厳しい世界だからヒカキンってだけで売れると思うけど美味しくなかったら売れなくなると思うけど人それぞれの好みだからわかんないけど
0.929549336,これはこれは努力の結晶でしかないですねぜひ見かけた際は食べて見ます
0.929533541,g明けに発売してくれるから連休明けのショックを和らげてくれているね
0.929525733,こういう時のhikakinあるある→ファンが心配するような事じゃなくてむしろ応援するようなことしかない
0.929445505,こんばんは今セブンイレブン行ったら店員さんが並べててさっそく買って食べましためっちゃ美味しかったです
0.929443657,なかなかいないと思いますが私ラーメンが苦手なんですよそれでも全然食べることができましたhikakinさんありがとう
0.929413795,号泣してしまいました本当におめでとうございますかっこいいです発売されたらセブンにいきますね
0.929341197,発売したら食べたいですねでもすぐに売りきれそう
0.929060936,?店舗を作るんじゃなくてそれなりに誰でも手に入れられる商品を作ってくれるところに言葉に上手く出来ない優しさを感じる
0.929029107,夢はいくらでもあるけどそれを叶えれたっていうのが本当に凄いことだと心から思う
0.928998947,ここまで人が良いと過去にどんな重罪を犯していたとしてももうなんでも良い許される
0.928929925,嬉しいよ嬉しい前年は抜かされたけどそれまでは新潟がラーメン支出額0位だったんだラーメン王国新潟の誇りだよ
0.928878129,まずいだのおいしくないだのケチつけてる人見かけるけど何かと叩かないと気が済まない層に少なからず興味持たせて買わせてる時点でヒカキンの勝ちだよ
0.928873181,やはりラーメンは僕たちにとって最高なものですよね
0.928866625,東京に住んでいなくても食べることが出来る名義だけ貸してるとかでもない本気の一品絶対食べます
0.928744197,実際口に合う合わないは絶対あると思うけどここまで頑張った過程を考えるとそんなの関係なく食べたいって思う
0.928647995,生姜感が強いと感じたのは気のせいですか??
0.928617775,ヒカキンのやっていくことが凄すぎて距離を感じるはずなのにすぐそばにいる感じがめっちゃ好き
0.928575099,ねつ伝わってきましたおめでとうございますぜったい食べます
0.928444088,人生も時間もお金も一切ムダにしない生き方に惚れてしまいます心底ステキですっ
0.928335905,招き猫キンのとこ満面の笑みとともに特に何もありません声出して笑いました
0.928319037,0年間やってて初めての休みきっといいご報告だと思うまじ楽しみ
0.92821008,ラーメンとメシ両方食べました確かに元気を貰いました
0.928173482,カップ飯派でしたどっちも美味しかったです?
0.928113103,夢が埋まってる鉱山をみんな掘っててでもいつ発掘できるかわかんないから途中で諦めたり投げ出したりするけど踏ん張った先には自分自身を支えてくれた夢に辿り着けるって思えましたhikakinさん夢実現おめでとうございます
0.928058624,プレミア公開の時コメントで文句奴多すぎて悲しくなったわ素直に祝ってやればええやんけ
0.928044319,好きなことにここまで全力を注げるのも聖人と呼ばれる0つの理由なのかもな
0.927970231,再販の時に食べましたとても美味しかったです
0.927956522,0年もかけて研究されたラーメンを0円で味わえるってめっちゃお得だなぁ
0.927940965,元スーパー店員が好きな商品を作れるまで有名になったのが本当に凄い
0.927861869,自分の夢を叶えるために0年間頑張ってそしてその準備のためにたった一週間視聴者を待たせないようにすることができるyoutuberの鑑
0.927851081,映像ヒカキンが作ってるの何気に凄い0
0.927783489,hikakinさんは神なんなら仏の域にまで達してるただ普通に頑張っただけじゃあんまり夢って叶えられる物じゃないと思うからhikakinさんはものすごい努力の上にこの夢を実現してるんだと思う
0.927724242,本当にhikakinさんは聖人だなたとえ0週間休んだとしても視聴者の事を考えていて本当に尊敬するわ
0.92770189,自分の好きな料理を自分が手を加えて商品として出せるのって本当に凄いことだよなぁ
0.927672029,視聴者が体感しやすい食品への事業展開してくれてほんと嬉しい
0.927655399,スープばり美味かったし麺もボリューム感じれてすすりやすいしバカ美味かったよ他にどれだけ批評されてても俺のコメントが全てやから大丈夫やぞhikakinさんバカ美味かったよ
0.927651525,買いましたすごく美味しかったですラーメン屋のラーメンより美味しかったです≧≦ありがとうございますたくさん食べます
0.927619219,発売おめでとうございます食べるの楽しみです
0.927592516,叶えたかった夢を実現するためにyoutube活動で忙しい中でもこだわりながら商品開発してきたって本当にすごい
0.927538097,これだけ影響力ある人は何を発売してもすぐ大好評になりそう
0.927521527,蒙古タンメンがライバルかな辛いバージョンも出して下さい
0.927486897,何かとドキドキするけどヒカキンさんの夢が叶うんだったら嬉しい
0.927479208,ヒカキンさんは下積みがすごいからここまで有名になって夢が叶ってくれるのはこっちも嬉しい
0.927478433,ラーメン好きならなんでアセスルファムカリウム入れたのかが疑問
0.927441597,ラーメンに凄くこだわって作られたのが伝わってきます発売日楽しみです
0.927332759,泣きそうになるくらい相変わらず感動しました
0.927298725,凄く思いの詰まったラーメンに仕上がったと思いますセブンが無くて買いに行けないのが残念ですが出かけた際に買いたいと思います
0.927235246,元スーパー店員の経験とか活かして商品開発してるのすごいそのままスーパー続けててもその内商品開発部とかに異動してたかもしれないね
0.92720443,同じラーメン好きとしてここまでやるhikakinさんを尊敬するラーメンうまいよね
0.927172422,本当に今までずっとみていたのできっとhikakinさんならみんなをワクワクさせるご報告なのかな
0.927163005,好きなことで生きていくを実現させた漢かっこよすぎる
0.927137852,0番びっくりしたのがhikakin様の書道が想像以上に上手かったこと
0.927128255,自分の商品作ってたの凄てか休みじゃないじゃんまぁ自分のしたいこと実現できることってやっぱすっごくカッコイイこれからも頑張って下さい応援してます
0.927118778,時代に残るものを明確に作れるってのは誰にでも出来ることじゃないよすげえなあ
0.926958859,息子達と食べましたスープめちゃくちゃうまい酒粕の香りがします息子は今まで食べたラーメンで一番うまいと言っていました
0.926956058,ラーメンを初めて作った人ラーメンを広めた人ラーメン屋の人みんなヒカキンさんを支えてヒカキンさんをこんな大物にまでさせてくれてありがとう
0.926882327,僕らに出来る最大の応援は買って美味しく食べるこれに尽きると思ってます絶対食べます
0.926879704,夢が叶ってすごく良かったですね私たちも夢を諦めずに頑張りたいと思います
0.926861525,hikakinさん私に希望を与えてくれてありがとうございます私も頑張ります
0.926841736,本当にどこまで人を笑顔にすれば気が済むんだかヒカキンさんは
0.926814139,おめでとうございますとても美味しそうなラーメンですね早く食べてみたいです
0.926791012,自分の夢を叶えられる人がいてその瞬間を沢山の人と共有出来るのはhikakinだからですねおめでとうございます自分のやりたい事を本当に達成出来るのを証明してくれた貴重な人です
0.926604569,個人の感想なんですがめっちゃ美味しかったですメシの方はまだ食べれてないので再販したら絶対食べますこれからも頑張ってください
0.926580787,hikakinさんが幸せなことならこっちも嬉しい気分になれる
0.926579356,コンビニで売ってくれるのはありがたい味噌ラーメン普段食べんけどhikakinさんのラーメン食べてみたいと思いましたこれからもずっと応援しますがんばってください
0.926573753,服とかじゃなくてラーメン売るのは本当に好きだわ
0.926439941,どっちも美味しかったです個人的には飯派でした
0.926401258,濃厚味噌で香味油白味噌使用麺処くるりが本当に好きだったんだなって分かるわな
0.926389158,ずっと夢を持ち続けるって事がすごい普通は一つの事で満足しちゃいそう
0.92625612,ほんとにうれしそうつたわってきます東京に行ったりせずセブンで買えるなんてヒカキンさん本当にありがとうございます
0.926229417,ほんとに自分のことみたいにうれしいそしてヒカキンさんが忙しいなかでいろんな人にハート押してるのがほんとに感動するやっぱり皆のこと第一に考えて行動していけるからみんながついてきて超人気のyoutuberになれたと思うしこうやって夢を叶えられたんだと思うこれからもこの人についていこうと改めて思ったほんとにすごい
0.92621702,絶対買います夢がかなって良かったですね僕までもうれしくなりました
0.926113307,ちょっと高いなその値段ならおにぎりと揚げ物買うってなる
0.926104248,ご報告系youtuber最近腐るほどいるけどやっぱプロyoutuberのご報告の内容は訳が違う
0.926100492,やりたかったifルートを同じ人生でどっちもやってるの凄すぎる
0.926024318,第二弾は天かす入り担麺でたんたんたぬきんなんてどうでしょう笑
0.925868094,好きなことにほんと全力一生懸命な方観てて面白いし楽しい尊敬沖縄でも販売あるかな
0.92586565,でも結局お金入るのは自分のところだろ笑
0.925850689,hikakinさんみたいな色んなことに夢を見てチャレンジできる人になりたいと思った
0.925806642,今日香川県観音寺市のセブンイレブンに買いに行ったら入荷待ちと言われました何時入荷するか分からないと言われました楽しみにしてたのにまた買いに行きますね
0.925785661,セブンで出してくれるの嬉しい田舎者でも手が出せる笑
0.925705612,0年前からbgmも変わってない純粋にビロガーで商品紹介をしてたヒカキンと何も変わってない最高なyoutuberだわ
0.925696075,頂点がこの人で良かったと何度思えばいいんだろうか
0.92565906,体を休めるための休みも必要だけどだだの休みじゃなくて自分のやりたいことに集中するための休みってかっこいいな
0.925481498,キター??ーやっぱりヒカキンさんが0番だよねどんなご報告なのか気になるけどファンの皆さんには喜んでいただけるって言ってたから楽しみだなぁ
0.925432146,待ってこれにこの感想は失礼だと思うけど字うますぎる
0.925251007,なぜか0回目に食べた方がさらに美味しく感じました
0.925245047,hikakinさんの一生懸命作ったラーメン食べてみたい
0.92514056,同年代でハモネプやってたって思うといつも鳥肌というか感慨深くなります??
0.925094187,色んな人が先走った噂を流してて嫌だったけど0月0日が楽しみでも抗がん剤治療中で退院まだだから退院したらすぐ買いに行く
0.924903095,ラーメンご馳走さまです美味しかったですyoutube活動もやりつつ色な準備ができる体力とか努力とか尊敬します
0.924902558,人気すぎてすぐ完売なるゆですよね買えたら買って食べてみます
0.924901068,人気出過ぎて売れ切れなってそうだから早めに買いに行こ
0.92487216,こんなに有名になってもまだまだ夢に向かって努力するヒカキン素敵すぎる
0.924834251,お店に行かなきゃネットで会員にならなきゃとかではなくて普通にコンビニで帰るのが本当に素晴らしい何より本人が楽しんでるのが最高必ず買いに行きまーす発売日に行くつもりだけど買えるかなーすっごく楽しみですヒカキンおめでとう
0.924779356,味噌ラーメン自体が好きすぎるし絶対買うめっちゃ楽しみ
0.924727261,セブンイレブンに0月0日に出るんですか買って食べて見ますね東京にラーメンやさんでやるかと思いましたヒカキンさん人気あるからめちゃくちゃ混むよねセブンイレブンに出るんだら良かったです
0.924688339,ずっと商品紹介してとうとう自分の商品ができたんですねおめでとうございますセブンのオーナーなのでたくさん発注しますね
0.924685359,初めて発売される商品って言い方だと次もあるのかな
0.924622536,ヒカキンのいつもの癖ならみそおって名付けそうなのに
0.92453742,田舎はないかと思ったけど全国で嬉しい絶対買う
0.924518883,おいしいかどうこうじゃなくてhikakinのラーメンってだけでたべてみたいよな
0.924493074,ずっとドキドキして待ってましたヒカキンさんの夢が叶うのなら心から応援したいです
0.924446404,やりたいことをなんでもできちゃうそれがヒカキンの力短いお休みで休めたかなもうちょっと休みたいよね
0.924438715,めちゃくちゃこだわり抜いて作られたのがすごく伝わりました絶対買います
0.924343169,好きなことで生きていくを貫き続けていて本当にかっこいい
0.924304128,本当に努力の塊でしかないhikakinさんが頂点で本当によかったぁ
0.924270511,わぁー夜中に再生してラーメンクッソ食べたくなったー発売したら買います0月0日楽しみ
0.924213767,服とかじゃ無くてラーメンなのほんとに好き流石hikakin
0.924193144,ラーメン好きだから嬉しいあと落ち着いたらちょっと休んでほしい切実
0.92407465,何回見てもご兄弟揃って招き猫引いてるのヤバいですね
0.924052119,0万個は売れるだろうねってなるといくらの儲けなんだろヒカキンに0億くらいは入ってくるのか
0.924036086,休止といえど結構働いてたのねいやすごいな食べるの楽しみすぎる
0.924024701,ミサは小さい頃行ってたな玉ねぎ甘めで味噌と合う懐かしい
0.923949301,味噌ラーメンあまり好きじゃないが見かけたら0食食べてみます
0.923894525,うわぁあすごいよかったね絶対食べる夢に向かって全力で頑張る姿心から尊敬します
0.923863173,おかんがラーメン出すかなんかの商品ちゃうん言うてたんマジで当たってんやけど笑
0.923852086,朝一買ってセットで食べましたどちらもすごく美味しかったです味噌ラーメン好きな方には本当におすすめです
0.923798501,hikakinさんの元気が出て嬉しく思います
0.923724055,ジジキンは天国で笑ってるヒカキンのゆめが叶ったから
0.923649967,味噌メシの方が圧倒的に美味しかったなー
0.923606992,ラーメン好きアピール多すぎて嫌味が差してくるけどめちゃくちゃうまそう
0.923579097,純粋で真面目な人だなぁと改めて感心させられました
0.923577189,翌日にはもう売り切れってこの企画は大失敗だと思う
0.923460603,youtube続けながらもこれを着と進めていたと考えると本当にすごい
0.923352003,お金を考えないで自分がしたいことできるのは努力の賜物だな
0.92334348,hikakinさんは安心して一生推せる発売が楽しみ
0.923339009,0円本当にいつでも誰でも食べたいときに食べられる価格設定で泣ける
0.923334301,0から0にするのってホント大変自分の夢を実現させる努力すごい
0.92325598,ちゃんと全国のラーメンを回るという伏線をはっていたと思うと鳥肌もんだわ
0.923071206,あたしもラーメンは大好きです楽しみにしてます
0.923014104,hikakinさんが作ったラーメンなんだから絶対美味いに決まってる絶対に買います
0.922981679,hikakinさんの作るご飯食べてみたかったんですめちゃくちゃ嬉しいですhikakinさんの夢が叶って良かったです
0.922820032,何事にも本気でどんな時も頑張ってきたからできたことだと思う本当に心から尊敬します
0.92279464,まずいもういらんせっかく0店舗探し回ったのにショック
0.922737956,ヒカキンさん何処の店も完売ですお願いします再販して下さい
0.922682464,開発チームに作ってもらってよく自分のラーメンだって豪語できるね
0.922677398,hikakinさんの血のにじむような努力が伝わってきますわ
0.922672033,ラーメン製作の関係者から情報もれなかったの凄いな
0.922650874,おめでとうございます全然関係ないけどサービス終了が決まったアプリゲームをサ終取り消させてみたみたいなの出来たら見てみたいですガンダムブレイカーモバイルとか
0.922437906,発売が楽しみすぎて毎日見てます見れば見るほど美味しそう
0.922340393,本当に幸せそうな人を見るのってこっちまで幸せな気持ちになるからいいよなぁ
0.922291458,休止理由もヒカキンらしくて応援したくなるなぁ
0.92227608,正直値段ほど美味しくはなかったです
0.922272921,こだわってる理由がもし上辺だけだったとしてもやさしすぎる
0.922209024,早速それぞれ0つずつ買いました人気すぎて売り切ればかりで何店舗も周りました笑
0.922191262,みそきんくんぬいぐるみ欲しいノホスィ再販記念にもう0回プレゼント企画お願いします
0.922029555,絶対にどっちも買います休んだ理由がこんなことでよかったですこれからも頑張ってください大好きです
0.921953738,母親が買ってくれたので夕飯にお惣菜と一緒にいただきます
0.921947062,あのラーメン作るのはいいんですけどちゃんと休んでくれませんか応援してます早くラーメン食べたいです
0.921923935,ヒルクライムのライブで初めてヒカキンさんを見て知ってあれからもう何年も経ってるけど今では今でもヒカキンさんtocさんの大ファンです
0.921820164,hikakinpremium立ち上げおめでとうございますヒカキンさんの夢が叶ったこだわりのラーメン楽しみです
0.921782076,絶対買いますhikakinさん素敵です休んでないですよそれみんなのために頑張ってるとか尊敬です
0.921770155,自分のやりたかった事が出来てよかった何事にも頑張って欲しいな
0.92176199,自分が叶えたい夢を叶えられて本当にすごいと思う自分も見習っていきますそしてどんな報告でも受け入れていきます
0.921694815,hikakinが0年かけて編み出したラーメンが上手くないわけがない絶対に速攻出たら買いに行く
0.921658218,ヒカキンさんの努力は本当にすごいこれからも頑張ってください
0.921647012,ほんとにみんなに喜んでもらえるように作ってくれてるのがほんとに伝わるhikakinさんの夢が叶って良かったです
0.921618164,言いたいこと沢山あるけどとにかくおめでとうございます
0.921589017,なんとなくヒカキンラーメン好きだなって思ってたけどまさか作ってみたいと思ってたとは食いて楽しみだな
0.921552002,特別hikakinがすきってわけじゃないわたしでもめちゃくちゃ凄いなって思うしやりたいこと叶えてること尊敬するしもうなんか凄いなって思います語彙
0.921542406,0年間大好きなものに熱中して本気でできるの本当に尊敬
0.921534181,いやすごすぎるわyoutube活動だけでも忙しすぎるのにその合間を縫って自分の夢を叶える活動をするなんて
0.921522915,味噌ラーメン好きなので見かけたら絶対買います
0.921456993,味噌ラーメン苦手なので醤油か塩も作って下さい
0.921397924,本当の予想外すぎて困惑しながら普通に嬉しい俺がいる
0.92134881,まじでこの人超えるユーチューバーというか人としても中いない笑
0.921260238,本当に心からおめでとうと伝えたいヒカキンはほんと凄い
0.921173871,やっぱりhikakinは人間性もパーフェクトだし表の人間としてもパーフェクトだと思う
0.921127081,これは絶対買って食べますラーメンは本当に食べると幸せになりますよね
0.921116829,ヒカキンの特性ラーメンたべないやついねーよなぁラーメン屋いくぞぉォ
0.921097815,完売で買えませんでした孫が楽しみにしてました再発売お願いします
0.921008825,味噌ラーメンが一番好きだから嬉しい
0.921005249,これがヒカキンがの視聴者側へのドッキリだとしたらマジで笑える
0.920964837,好きなことを極められる人は本当に努力をしてきた人だと思います尊敬
0.920961618,めちゃくちゃ美味しそうに食べるからお腹すいてきました絶対どっちも買います
0.920874715,こだわるなら人工甘味料とか使わないで欲しかった
0.920873821,自分のやりたいことにここまで真剣に向き合って努力してしっかり結果残すことってできるようで中できないことだから本当に尊敬する
0.920656323,味噌ラーメン苦手だけど食べて見る価値あるかなぁ
0.920598209,絶対買いに行きます楽しみにしています
0.920502305,夢を叶えるって素晴らしいなーなんかヒカキンさん見てると明るい気持ちになる
0.920493722,今までの様挑戦を経てたどり着いたラーメン食べるの楽しみです
0.920453608,食べてみましたスープがマジで美味え
0.920380414,hikakinさん花月嵐ラーメン屋に行ってくださいお願いします
0.920163393,もうすまんけどhikakinさん超えるyoutuberはほんとにいないもう俺が決めたこの人は人としてもyoutuberとしても最高って感じで大好き
0.920048654,本日頂きましたとても美味しかったです
0.919995427,手に取りやすいなぁそうに決まっている
0.919941306,すっげって漏れた本当に尊敬できる人物です
0.919938862,絶対うまいやん買うか本当におめでとうございます
0.919825256,終始テンションが高くてどれだけ嬉しいのか分かる
0.919784069,それ休みじゃねぇだろちゃんと休めよ
0.919729412,夢叶ったというより叶えたの凄い買います楽しみ
0.919604421,新幹線代往復0万チョイ払ってでもみそる食べに行きたい
0.919560969,初めどれだけすごいか分からんかったけど冷静になって考えたらとんでも無いことしてるの草
0.919546068,すごく食べてみたくなりました見かけたら絶対に買って食べます
0.919540823,ホリエモンも褒めてましたねコンビニで探しに行ってみます
0.919537485,ラーメンでまさかこんなに感動させられるとは思わなかった
0.919536531,seikinと仲良い兄弟って感じがほっこりする素敵
0.919447184,両方とも食べました美味しかったです
0.919366658,0年間かけたラーメン絶対買いに行きます楽しみです
0.919299424,これだけの熱量で作ったラーメン絶対おいしい
0.91926688,めっちゃうまいですラーメンとカップメシどっちもちょうどいいニンニクの感じでこだわりが伝わりました
0.919262052,服とかじゃなくてラーメンってのがhikakinらしくて好き
0.919190586,食べたい他の味は作る予定あるのかな食べてみたい豚骨とか醤油も
0.919143319,hikakinずっと大好きだから絶対食べます
0.919090033,0日か0日にって言っていてしっかり0日にあげてくれるところが本当流石すぎる
0.919041932,メシにきくらげ入ってるの私きくらげ嫌いだけどメシで食べたら食べれるかも早く食べたい
0.918894053,0ヶ月でも休んでくれてよかったくらいすごいことしててほんと尊敬する
0.918857932,なんか熱いものが込み上げてくるなすげぇや
0.918819785,この人がちでまじもんなんて言うんだろうここまで誠実で真実で素直な人見たことないんだよねヒカキンさんを見てると大人って素敵だよな捨てたもんじゃないって思える
0.918636084,夢を叶えるの裏にはとんでもない努力があることを改めて知れる
0.918436766,美味しかったです次の新商品待ってます
0.91843462,えぐぅやっぱりヒカキンってすごい権力持ってるよねー絶対買うわ神ー
0.918427885,ツールドフランスの奴も好きなラーメンラーメンは世界を救う
0.91827637,世界の紛争を全て根絶しましたとかでもhikakinなら許せる
0.918267548,いつでも視聴者のこと考えていて本当にすごいと思う
0.918213487,ヒカキン俺このラーメン買うよサイコーじゃんyoutubeドリーム見せてきた男の夢の結晶でしょ
0.918192565,今までと全く違うトーンのヒカキンさん感動しました
0.918173552,ヒカキンさんかっこいい絶対食べます
0.918153524,私ヒカキンの誕生日のまえがたんじようびです
0.918115079,うわあすごく感動してなんかうるうるしましたこんなに頑張ってる人がいるから私も頑張らなきゃなって思います
0.918098986,味もこだわってそうちゃんと美味しそうなので期待
0.918029606,塩や醤油豚骨のバージョンのラーメンも出してほしいなー
0.917804241,ヒカキンー今日買って食べたよメシすごく美味しかったまた買います
0.917554259,自身のメンタルの支えになってたラーメンに対してyoutubeで結果を出して恩返しするのカッコ良すぎて
0.917488813,なんか感動するなぁここまで来たのかって感じるわ
0.917458355,そんなことだろうと思ったコンビニ行って買いますねー
0.917428315,一週間お休みしてまあ当たり前だなと思ったら頑張るためのお休みだとはさすがすごすぎるちょっとはお休みしてくださいね長文失礼しました
0.917416453,このラーメン好きアピールがしたいから何ヵ月前からラーメン旅とか始めたのかな
0.917392433,服とかコスメじゃなくてラーメン出すの好き
0.917339087,みんな触れてないけどロゴの字書くの美味すぎん
0.917300761,カップ飯大好きなので凄く楽しみです発売日にセブン直行します
0.917252541,0万なんて売上だけですぐ回収できるのよhikakinはだから大したことない
0.917205691,で一週間休んで何をしていたん笑要は期待商法やんな一週間身を隠して遊んで期待値を上げたかったん
0.91719234,hikakinが生きてる時代に生まれてこれて良かった
0.917188585,0年振りくらいにhikakintv開いたけどオープニングが全く変わってなくてなんか安心したいつでも帰ってきていいっていう安心感ある
0.917181015,めちゃくちゃ楽しみ美味しそうだから早く食べてみたい
0.917090535,どんな報告でも応援することに変わりはないんだけど全国ツアーだといいなぁー
0.917082846,今日の朝買ったスープが美味しかった
0.917072594,これが全国のセブンイレブンに並ぶのはこちらとしてもすごく嬉しい
0.917071223,夢を実現させることができるなんてすごい
0.917064011,ヒカキンが笑ってるとこっちまで幸せになる
0.917002976,夢があってもなかなか叶えられないことが多い中それが叶うだけでも凄いですそれだけでも感動です本当に夢を叶えることが出来て良かったですねおめでとうございます
0.916919589,おめでとうございます私もラーメン大好きなので楽しみ過ぎます
0.916915119,明日から発売ですけどちゃんと手に入るかなーすぐ売り切れてたりして
0.91690743,店をひらくなら遠すぎてヤバい青森だからだけどコンビニなのがいいしお手頃価格なのがいい
0.916872382,ドラゴンボールの一番くじ買いに行ったらたまたま売ってて食べたらめっちゃ美味かった
0.916837394,久に見たらソファの人形がヒカキンだらけになってる
0.916785002,夢が叶えられて凄いこの努力は見習わねば
0.91676271,0発売なのに0製造終了完売とセブンの店員に言われました
0.916735053,ミソキンラーメンの残り汁にご飯いれたらミソキンメシにならんの笑
0.916640341,本当にこの人youtubeで自分の夢全部叶えるんじゃないかなずっと応援するけども
0.916619003,すごいおめでとうございますセブン行けた時にあるといいな
0.916586936,俺やっぱ純粋で何事にも本気なヒカキン大好きだわ
0.916584671,味噌キンぬいぐるみはどこでgetできますか
0.916564167,一時期すごい太ってた時あったけどラーメンの味作ってたのか
0.916443288,じゃあ次は卵とネギを使ったラーメンを作ってください
0.916358531,めっちゃうまそう食べてみたい0個以上買おっかな
0.916328132,商品紹介系youtuberがついに自分の商品を紹介する日が来たのか
0.916280329,もやしが入ってるって珍しくね
0.916276753,徳島のセブンイレブンは仕入れられてないのかな陳列場所も無い
0.916083038,すぐ完売しちゃいそういつ食べれるかわからないけどめっちゃ楽しみです
0.916078031,普通の味でした不味く無いけど美味しくもなかった0円じゃ無く0円の味だろコレガッカリ
0.916042566,セブンイレブンの社員誰も情報漏らさなくて草
0.915899634,まじでかっこいいどんなに苦しくても辛くても頑張った先にこんな未来が来ると信じてがんばります
0.915814757,正直食べたくてしゃーない味噌ラーメンとか王道貫くとこ好きやぞ
0.915749013,私もラーメンが大好きでとても共感できました
0.915682197,0分ぐらいのいい感じの曲は心響shionです
0.915640712,セブンイレブンのオーナーやってますおそらく特発で発注上限かかると思いますが上限いっぱい発注させてもらいます
0.915506661,まじで気になるどんな結果でも応援してます
0.915486634,ヒカキンはまさにお金努力を証明した男
0.915328979,ヒカキンさんみたいな人も最初は苦労してたマジ尊敬
0.915271342,服とか鞄とかじゃなくてラーメンってのが個人的に最高
